"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",1854385.973,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",1891065.023,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",1935805.775,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",0,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",0,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",289.429,,
"BRA","Brazil","DB1_GE","Statistical discrepancy","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",-88367.01,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,14816.290598,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,14326.10209,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,14596.889676,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,15090.63762,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","0","Units","2015","2015",9261.424905,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","0","Units","2015","2015",8839.309062,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","0","Units","2015","2015",8952.084677,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","HVPVOB","Per head, constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","0","Units","2015","2015",9086.725113,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2010","2015","2015","OECDIDX","OECD=100","-2","Hundredths",,,36.611172,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2010","2016","2016","OECDIDX","OECD=100","-2","Hundredths",,,34.688826,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2010","2017","2017","OECDIDX","OECD=100","-2","Hundredths",,,34.165872,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2010","2018","2018","OECDIDX","OECD=100","-2","Hundredths",,,32.870411,"E","Estimated value"
"BRA","Brazil","B1G_P119","Gross value added at basic prices, excluding FISIM","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1G_P119","Gross value added at basic prices, excluding FISIM","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",97.099853,,
"BRA","Brazil","B1G_P119","Gross value added at basic prices, excluding FISIM","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",98.31769,,
"BRA","Brazil","B1G_P119","Gross value added at basic prices, excluding FISIM","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",96.543563,,
"BRA","Brazil","P6","Exports of goods and services","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P6","Exports of goods and services","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",100.863126,,
"BRA","Brazil","P6","Exports of goods and services","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",105.814288,,
"BRA","Brazil","P6","Exports of goods and services","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",110.10303,,
"BRA","Brazil","P3","Final consumption expenditure","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P3","Final consumption expenditure","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",97.118843,,
"BRA","Brazil","P3","Final consumption expenditure","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",98.420392,,
"BRA","Brazil","P3","Final consumption expenditure","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",100.378801,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",94.029114,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",96.130231,,
"BRA","Brazil","B1GVG_I","Distributive trade, repairs; transport; accommod., food serv. (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",98.849015,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",96.583953,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",95.476782,,
"BRA","Brazil","B1GVK","Financial and insurance activities (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",96.433633,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",100.167774,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",101.497501,,
"BRA","Brazil","B1GVL","Real estate activities (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",104.862418,,
"BRA","Brazil","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",99.091378,,
"BRA","Brazil","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",98.911043,,
"BRA","Brazil","B1GVM_N","Prof., scientific, techn.; admin., support serv. activities (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",102.17285,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",108.103604,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.072503,,
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",120.746529,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",109.221918,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.929678,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",117.55456,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",112.567125,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",114.878486,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",118.333685,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",109.20925,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",115.298999,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",124.618613,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",108.103604,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.072503,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",120.746529,,
"BRA","Brazil","P5","Gross capital formation","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P5","Gross capital formation","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",104.464471,,
"BRA","Brazil","P5","Gross capital formation","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",104.507547,,
"BRA","Brazil","P5","Gross capital formation","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",110.887068,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",124.941941,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",108.136986,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",318.933857,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",104.06671,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",110.784208,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",122.334482,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",103.274001,,
